time,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
2.424000000000002,4.081740015102819,2.067709869273031,5.562438290559551,1.244321721630414,7.861324531665985,0.8246669762640257,11.03463296231793,1.300625928139315,0.697916716281947,1.631047638987018,6.530781054903379,4.210501222422971,9.129315141072489,3.932724113787407,11.87843075739417,3.932665213827709,1.577938727135346,4.680899046361603,3.95249959355306,4.186370236688511,10.47521009413592,7.326648309350554,12.50110183457507,7.003460198473825,1.929397568863954,7.372240137201263,4.602962391411602,7.039794852316366,6.989137394327523,6.650042842908217,0.09341496929189388,10.25304344553631,2.056238146434702,9.697510309715652,5.503584129473167,10.25691341457216,6.672092599543578,9.251465760851662,11.05454057125103,9.960834907578773,2.773346788653487,13.06251349254113,5.407014267762567,12.58454552118399,8.335758669198004,12.48587611097532,10.99145922087436,12.57107939074598,13.68985485806824,12.25033404339075
2.428000000000002,4.086137133003878,2.068376392305441,5.564537285142479,1.243827255111953,7.862829260140489,0.8242452667545523,11.03713450111545,1.300446956952237,0.7011854062242842,1.631359949429765,6.539216311664738,4.210167680754407,9.137103444076399,3.932336809558735,11.88627322260848,3.932481114802685,1.587394300329544,4.681428367846755,3.961022583607742,4.186821993571676,10.48985857471391,7.326381203437004,12.51513974348831,7.00329490337808,1.94421788276305,7.372612604097609,4.617159502427434,7.040066222697222,7.002515454451573,6.649698448060939,0.114015723609588,10.25315106047997,2.075755347852177,9.697769874276089,5.524399741789749,10.25720353039583,6.690432226470911,9.251221110112256,11.07448122769556,9.960583431983606,2.799364510656906,13.06278028775704,5.432205880375223,12.58484494467301,8.360624975429097,12.48571514221036,11.01648689925711,12.57070623249418,13.71418704342144,12.25032438964992
2.432000000000002,4.090547010352428,2.06904595391532,5.566643238890827,1.243333031977534,7.864337370251019,0.8238248530207101,11.03963855823029,1.300267335830134,0.704458576639443,1.631670314681443,6.54765458449323,4.209836277906136,9.144894180356175,3.931950324930312,11.89411762665453,3.932296607496899,1.596853231758128,4.681956303635509,3.969550952599604,4.187275192728983,10.50450445582561,7.326114895695918,12.52917474672815,7.0031290012972,1.95903622080815,7.372982941282626,4.631356553261423,7.040337527878026,7.01589283938473,6.649356343256069,0.1346033010270627,10.2532546550624,2.095262876797635,9.698026270584659,5.54521104402103,10.2574911151708,6.708770336416686,9.250979809189879,11.09441676491073,9.960332971384181,2.825382728839878,13.06304463369302,5.457397535277108,12.58514325664895,8.385490106790968,12.48555681247114,11.04151320016924,12.57033432719983,13.73851823355073,12.25031463116461
2.436000000000002,4.095021245678781,2.069739801628973,5.568788633815927,1.242826336642817,7.865866503722079,0.8234034526464318,11.04215603371066,1.300083076027276,0.7077524017921246,1.631978066750897,6.556112735938146,4.209513542694185,9.152700418046777,3.931564694347602,11.90197377326976,3.932107067480462,1.606327626976693,4.682480132487362,3.97810440590189,4.187740609593321,10.51913882242151,7.32584634299701,12.54319746335832,7.002956974534421,1.973842418003426,7.373348032099708,4.645548672968208,7.040615035793166,7.029268256881966,6.649024865870751,0.155121838308921,10.25333859746877,2.114717831965769,9.698275601638137,5.566003347608061,10.25778114582571,6.7270931912795,9.250747887401349,11.11432847605901,9.960080626077,2.85139915573144,13.06330455357847,5.482586607919413,12.5854452643915,8.410351645294652,12.48540291546103,11.06653590651016,12.56996126398179,13.76284280971545,12.25029925368493
2.440000000000002,4.09949533932055,2.070431230563148,5.570932701638482,1.2423230056178,7.867394578315507,0.8229839095188302,11.04467325681316,1.299899178577153,0.7110466081169888,1.632284014126565,6.564569666692149,4.209191271833246,9.160505783272747,3.931179877962142,11.90982935546486,3.931918296920276,1.615802299998861,4.683003199745614,3.986658304177258,4.188204722691223,10.53377284357986,7.3255794152532,12.55721963035061,7.002785776923755,1.988649126213224,7.37371172304214,4.659741930780119,7.040890878572944,7.042643338914688,6.648693578668357,0.1756414619007315,10.25342268307981,2.134173679384162,9.698522679929807,5.586795012664492,10.25806739989596,6.745418024718082,9.250517775507035,11.13423983030681,9.959830096987478,2.877416656963196,13.06356251290043,5.507776391314619,12.58574490861263,8.435212644292044,12.48525122085084,11.09155781687078,12.56959009254838,13.78716789434763,12.25028522044568
2.444000000000002,4.103969274976245,2.071120243799238,5.57307545444036,1.24182304096217,7.86892160105328,0.8225662290209771,11.04719023169222,1.299715647506078,0.7143411891776913,1.632588152332961,6.573025376822483,4.208869464487725,9.168310277244005,3.930795878652315,11.9176843711322,3.93173030294222,1.625277237319013,4.68352550534479,3.995212630373482,4.188667520180624,10.5484065240315,7.325314128351754,12.57124124828085,7.002615416104044,2.003456328684062,7.374074006511704,4.673936312436004,7.041165039624327,7.056018085038274,6.648362478532027,0.1961621932444396,10.25350693345692,2.153630411729408,9.698767475447768,5.607586023440429,10.25834987186023,6.763744846388255,9.250289456698686,11.15415084216592,9.959581399487229,2.90343523239772,13.06381850479176,5.532966877567316,12.5860421791629,8.460073116519801,12.48510173034777,11.11657894367926,12.56922082198975,13.81149350433366,12.250272552463
2.448000000000002,4.108442927608983,2.071801749245569,5.575211511155976,1.241312016324772,7.870444870901522,0.822145963453252,11.04970712447162,1.29953434874723,0.7176357165859842,1.632894096529131,6.581478571495643,4.208542041881149,9.176111454400981,3.9303964506344,11.92553878308619,3.931547294397942,1.634752689434445,4.684051141371913,4.003766822169793,4.189125681746376,10.56304009382683,7.325051582733182,12.58526553494304,7.002465534389869,2.018265934051739,7.37444177869405,4.688132232944144,7.041435605631991,7.069392512770596,6.648026257415227,0.2166866925059625,10.25359749155706,2.173092975045519,9.699025369826551,5.628376882708212,10.25862636810043,6.782072882324381,9.250059236604651,11.174061635634,9.959335513654185,2.929455706556314,13.06407685919225,5.558157369496315,12.5863358054354,8.484931274635329,12.48494890545178,11.14159820987937,12.56885120202612,13.83581976742036,12.25026634347502
2.452000000000002,4.112915883290269,2.072455383683554,5.577319246598156,1.240732343677223,7.87195354856462,0.8217053672375212,11.05222463735307,1.299362679619241,0.7209285553846507,1.633216276734258,6.589924050304901,4.208184764877,9.183899502012997,3.929916633812767,11.93339250969116,3.93138603359501,1.644229743831015,4.684596436616861,4.012318667677895,4.189565964769343,10.57767442883679,7.324796193301031,12.59930542629535,7.002414594220985,2.033085673114642,7.37484257722553,4.702331377479719,7.041694984385942,7.082766660043483,6.647663738286014,0.2372255218028033,10.25371880116235,2.192581222851215,9.699357851236959,5.649169600594464,10.25888813500648,6.800398974401307,9.249812439999742,11.19397264570836,9.959096349292594,2.955481421001487,13.06435484591765,5.58334508716335,12.58662074472493,8.50977987270436,12.48477065770537,11.16661124770043,12.56847224285913,13.86014716318172,12.2502868928313
2.456000000000002,4.117390726516732,2.07310957578725,5.579427091500174,1.240158240389629,7.873461560092347,0.8212653885226261,11.05474076301039,1.299188148844532,0.7242217287291005,1.633537668316726,6.598368758975528,4.20783006970766,9.19168585142247,3.929435976097753,11.94124443996187,3.931220976690636,1.653708069564497,4.685140716415615,4.020872263862881,4.190007590696477,10.59230769787967,7.324538527139569,12.61334218266304,7.002346793241151,2.047906058200747,7.375241448740465,4.716531968369798,7.041956023357306,7.096140206172548,6.647304201731279,0.2577643919939939,10.25383647700553,2.212070189657725,9.699687431858749,5.669962513004811,10.25915241757842,6.818726431505452,9.249571990371281,11.21388321677079,9.958855065922023,2.981507436788694,13.06463162943801,5.608534773519716,12.58691817351385,8.534628757278233,12.48459645748208,11.19162364474709,12.56809286791392,13.88447413093182,12.2503051464024
2.460000000000002,4.121875435923394,2.073775945463207,5.58154090066992,1.23959757464877,7.874970369308185,0.8208205192340622,11.05725044351018,1.298998271675498,0.7275146836561438,1.633862758287788,6.606814574273105,4.207485857976311,9.199467111853558,3.92894760192113,11.9490891734528,3.931034210304045,1.663191548646149,4.685683248268952,4.029433158453201,4.190461212368157,10.60693725908924,7.32426227786763,12.62736518185445,7.002191966206638,2.062727674202477,7.375636942793762,4.730735637107395,7.042232151640111,7.109512346671939,6.64695850803395,0.2782989927428779,10.25393557759549,2.231559188293195,9.70001304369017,5.6907595962104,10.2594443829531,6.837052962759528,9.249355919745474,11.23379295736008,9.958595411692601,3.007530349444623,13.0649109288308,5.633731696152486,12.58728755562556,8.55948143230054,12.48443307561318,11.2166359459193,12.56770341152711,13.90879652092259,12.25030631245109
2.464000000000002,4.126360029360313,2.074439833484212,5.583653398696779,1.23904040381657,7.876478122723124,0.8203776572544487,11.05975990777379,1.298808787584776,0.73080807741737,1.634185963682208,6.615259192553407,4.207142198135865,9.207247492435853,3.928460188863705,11.95693335594538,3.930848272237538,1.672675329064891,4.686224882908295,4.037994444485007,4.190913368236314,10.62156648019172,7.323987938360101,12.6413876228307,7.002037957361374,2.077549774254279,7.376030808699666,4.744940386986181,7.042506462639375,7.12288415552613,6.646613066093826,0.2988347391978285,10.25403494162756,2.251049067000765,9.700335933173211,5.711555892627281,10.25973248165926,6.855381520901765,9.249141663764251,11.25370236655624,9.958337761295738,3.033554373830986,13.06518815505325,5.658929244637744,12.58765448297112,8.584333536044136,12.48427196467781,11.24164744411075,12.56731598521689,13.93311949468249,12.25030902852516
2.468000000000002,4.130844488373254,2.075101239769906,5.58576459816015,1.23848672873909,7.877984829381655,0.8199368107744299,11.06226916254079,1.298619704220517,0.7341019036303207,1.634507278766456,6.623702612073648,4.206799087405291,9.21502699456525,3.927973741151923,11.96477698444509,3.93066317291379,1.682159393220639,4.68676561798141,4.046556100853252,4.191364043708671,10.6361953653848,7.323715530294391,12.6554095046667,7.001884777107934,2.092372335234553,7.376423034095586,4.759146200245268,7.042778935750176,7.136255630691292,6.646267870304217,0.3193716575265125,10.25413460352411,2.270539815552591,9.70065605422789,5.732351385504523,10.26001670483732,6.873712115331356,9.248929201921689,11.27361146209105,9.958082135307949,3.059579512606073,13.06546329922192,5.68412741210178,12.58801894343567,8.609185083106665,12.4841131258044,11.26665815580721,12.56693060202201,13.95744307685567,12.25031332779409
2.472000000000002,4.135328794238359,2.075760163578583,5.587874511674365,1.237936550054464,7.879490498713947,0.8194979886702854,11.06477821522778,1.298431030138622,0.7373961561091152,1.634826697481135,6.632144830556064,4.206456522649836,9.222805619459265,3.927488263567439,11.97262005570161,3.930478923503333,1.691643722638885,4.687305450646192,4.055118105629411,4.191813223507795,10.65082391854543,7.323445076631619,12.66943082602133,7.001732436594464,2.107195332512802,7.376813605567942,4.773353058239834,7.043049549390248,7.149626769558618,6.645922914560632,0.339909775211526,10.25423460061356,2.290031422820767,9.700973357070781,5.753146057892012,10.26029704272159,6.892044755212062,9.248718512822052,11.29352026236846,9.95782855557378,3.085605769336289,13.06573635197471,5.709326192060594,12.5883809240542,8.634036088505795,12.4839565598868,11.29166809844618,12.56654727590272,13.98176729417017,12.25031924620521
